ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label,Masks
cjwj1sy1lg7gu0828ov09v7te,cjuaxrtojvx8z0bqpej9ujbmj,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F9acb813d-bfd1-f3db-8151-7bf39bb81037-img_2340.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":1472,""y"":820}}],""Ampfer"":[{""geometry"":[{""x"":1381,""y"":718},{""x"":1381,""y"":912},{""x"":1534,""y"":912},{""x"":1534,""y"":718}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728040000,1559728040000,42.297,img_2340.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj1sy1lg7gu0828ov09v7te,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajFzeTFsZzdndTA4MjhvdjA5djd0ZSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.154igfgaRJUNnCDPrLqP1lBMEFiEitcSFHShZYPR9qE""}"
cjwj1wkv82dt80811h81oxk3g,cjuaxrtojvx930bqpebfnd4p4,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fb2aff08f-1c58-38fb-1ca8-abef9940b972-img_2341.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":296,""y"":168}},{""geometry"":{""x"":1029,""y"":275}},{""geometry"":{""x"":874,""y"":418}},{""geometry"":{""x"":914,""y"":104}},{""geometry"":{""x"":635,""y"":189}},{""geometry"":{""x"":236,""y"":925}},{""geometry"":{""x"":123,""y"":976}},{""geometry"":{""x"":506,""y"":370}}],""Ampfer"":[{""geometry"":[{""x"":467,""y"":352},{""x"":111,""y"":352},{""x"":111,""y"":9},{""x"":467,""y"":9}]},{""geometry"":[{""x"":1184,""y"":406},{""x"":890,""y"":406},{""x"":890,""y"":154},{""x"":1184,""y"":154}]},{""geometry"":[{""x"":1024,""y"":577},{""x"":714,""y"":577},{""x"":714,""y"":284},{""x"":1024,""y"":284}]},{""geometry"":[{""x"":1041,""y"":208},{""x"":775,""y"":208},{""x"":775,""y"":9},{""x"":1041,""y"":9}]},{""geometry"":[{""x"":746,""y"":291},{""x"":514,""y"":291},{""x"":514,""y"":92},{""x"":746,""y"":92}]},{""geometry"":[{""x"":169,""y"":852},{""x"":169,""y"":997},{""x"":303,""y"":997},{""x"":303,""y"":852}]},{""geometry"":[{""x"":49,""y"":909},{""x"":49,""y"":1022},{""x"":193,""y"":1022},{""x"":193,""y"":909}]},{""geometry"":[{""x"":565,""y"":436},{""x"":448,""y"":436},{""x"":448,""y"":305},{""x"":565,""y"":305}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728210000,1560437581000,168.352,img_2341.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj1wkv82dt80811h81oxk3g,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajF3a3Y4MmR0ODA4MTFoODFveGszZyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.yRPXH-xVONzLx9Mtmppg-O50wFdQw6ZmTGoKTCxJ4lI""}"
cjwj1y0fb2e8i0811ltm72slu,cjuaxrtojvx970bqpkaqt9k4p,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F5cccd30b-5fcd-b539-61f0-d14bbd36bf81-img_2342.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":1440,""y"":809}},{""geometry"":{""x"":764,""y"":779}},{""geometry"":{""x"":467,""y"":157}}],""Ampfer"":[{""geometry"":[{""x"":1534,""y"":917},{""x"":1355,""y"":917},{""x"":1355,""y"":703},{""x"":1534,""y"":703}]},{""geometry"":[{""x"":808,""y"":901},{""x"":707,""y"":901},{""x"":707,""y"":665},{""x"":808,""y"":665}]},{""geometry"":[{""x"":385,""y"":82},{""x"":385,""y"":231},{""x"":542,""y"":231},{""x"":542,""y"":82}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728276000,1560437535000,65.661,img_2342.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj1y0fb2e8i0811ltm72slu,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajF5MGZiMmU4aTA4MTFsdG03MnNsdSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.6_a8NbmdyJMreru73yFA7MSMP6KiLRirI3AoxXa9GRQ""}"
cjwj2a5lq28zs0860qer3sgta,cjuaxrtojvx9b0bqprjmu1wl2,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F81a6570e-4cbf-e679-c08b-153456ddb78e-img_2343.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":799,""y"":326}},{""geometry"":{""x"":1069,""y"":263}},{""geometry"":{""x"":1222,""y"":461}},{""geometry"":{""x"":1057,""y"":621}},{""geometry"":{""x"":1486,""y"":144}},{""geometry"":{""x"":1411,""y"":211}},{""geometry"":{""x"":1427,""y"":300}},{""geometry"":{""x"":1480,""y"":426}},{""geometry"":{""x"":1466,""y"":685}},{""geometry"":{""x"":334,""y"":763}},{""geometry"":{""x"":291,""y"":469}},{""geometry"":{""x"":465,""y"":237}},{""geometry"":{""x"":262,""y"":138}},{""geometry"":{""x"":174,""y"":240}},{""geometry"":{""x"":170,""y"":139}},{""geometry"":{""x"":664,""y"":84}}],""Ampfer"":[{""geometry"":[{""x"":949,""y"":497},{""x"":644,""y"":497},{""x"":644,""y"":190},{""x"":949,""y"":190}]},{""geometry"":[{""x"":1181,""y"":428},{""x"":969,""y"":428},{""x"":969,""y"":112},{""x"":1181,""y"":112}]},{""geometry"":[{""x"":1136,""y"":373},{""x"":1136,""y"":552},{""x"":1304,""y"":552},{""x"":1304,""y"":373}]},{""geometry"":[{""x"":988,""y"":571},{""x"":988,""y"":680},{""x"":1127,""y"":680},{""x"":1127,""y"":571}]},{""geometry"":[{""x"":1536,""y"":214},{""x"":1426,""y"":214},{""x"":1426,""y"":70},{""x"":1536,""y"":70}]},{""geometry"":[{""x"":1495,""y"":299},{""x"":1309,""y"":299},{""x"":1309,""y"":128},{""x"":1495,""y"":128}]},{""geometry"":[{""x"":1495,""y"":371},{""x"":1358,""y"":371},{""x"":1358,""y"":244},{""x"":1495,""y"":244}]},{""geometry"":[{""x"":1535,""y"":504},{""x"":1428,""y"":504},{""x"":1428,""y"":349},{""x"":1535,""y"":349}]},{""geometry"":[{""x"":1536,""y"":821},{""x"":1392,""y"":821},{""x"":1392,""y"":543},{""x"":1536,""y"":543}]},{""geometry"":[{""x"":459,""y"":886},{""x"":196,""y"":886},{""x"":196,""y"":649},{""x"":459,""y"":649}]},{""geometry"":[{""x"":398,""y"":596},{""x"":191,""y"":596},{""x"":191,""y"":343},{""x"":398,""y"":343}]},{""geometry"":[{""x"":379,""y"":152},{""x"":379,""y"":318},{""x"":549,""y"":318},{""x"":549,""y"":152}]},{""geometry"":[{""x"":158,""y"":35},{""x"":158,""y"":244},{""x"":381,""y"":244},{""x"":381,""y"":35}]},{""geometry"":[{""x"":43,""y"":169},{""x"":43,""y"":372},{""x"":305,""y"":372},{""x"":305,""y"":169}]},{""geometry"":[{""x"":22,""y"":46},{""x"":22,""y"":247},{""x"":242,""y"":247},{""x"":242,""y"":46}]},{""geometry"":[{""x"":562,""y"":1},{""x"":562,""y"":169},{""x"":771,""y"":169},{""x"":771,""y"":1}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728843000,1560437516000,281.432,img_2343.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj2a5lq28zs0860qer3sgta,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajJhNWxxMjh6czA4NjBxZXIzc2d0YSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.4UGUfUAfB_u3GPnxwUTws148xd5eelfls3znn4OM76A""}"
cjwj2b8w42ihn08114w1yyc67,cjuaxrtojvx9f0bqpqgm937c3,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F1dea9a0f-c278-8b32-34f4-d877a0267070-img_2344.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":1513,""y"":402}},{""geometry"":{""x"":760,""y"":219}}],""Ampfer"":[{""geometry"":[{""x"":1535,""y"":538},{""x"":1425,""y"":538},{""x"":1425,""y"":286},{""x"":1535,""y"":286}]},{""geometry"":[{""x"":700,""y"":67},{""x"":700,""y"":346},{""x"":817,""y"":346},{""x"":817,""y"":67}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728894000,1560437460000,49.921,img_2344.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj2b8w42ihn08114w1yyc67,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajJiOHc0MmlobjA4MTE0dzF5eWM2NyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.sU3w8k1tytiZfPXAaGLBjG-fvolWEBaJjI9jWVXxuIg""}"
cjwj2brkjh2oj0838zhxh54ws,cjuaxrtojvx9j0bqp6lntv1t6,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F3f27abed-614b-d3ef-5368-6bc49762d240-img_2345.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":701,""y"":535}}],""Ampfer"":[{""geometry"":[{""x"":679,""y"":478},{""x"":679,""y"":593},{""x"":731,""y"":593},{""x"":731,""y"":478}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728918000,1559728918000,23.517,img_2345.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj2brkjh2oj0838zhxh54ws,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajJicmtqaDJvajA4Mzh6aHhoNTR3cyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.Zb4_OSFa4DFCVTWgjwj7vELxayyrbtCDaxQ0rhexMfA""}"
cjwj2d5472imz0a26zlhdp1jx,cjuaxrtojvx9n0bqp0hm6srb8,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F9fd605f1-ba3b-e069-d15a-99d1a33c8eaa-img_2346.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":1259,""y"":94}},{""geometry"":{""x"":1189,""y"":469}},{""geometry"":{""x"":1085,""y"":747}}],""Ampfer"":[{""geometry"":[{""x"":1040,""y"":2},{""x"":1040,""y"":193},{""x"":1466,""y"":193},{""x"":1466,""y"":2}]},{""geometry"":[{""x"":1037,""y"":337},{""x"":1037,""y"":621},{""x"":1351,""y"":621},{""x"":1351,""y"":337}]},{""geometry"":[{""x"":1247,""y"":890},{""x"":915,""y"":890},{""x"":915,""y"":637},{""x"":1247,""y"":637}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559728982000,1560437439000,62.974,img_2346.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj2d5472imz0a26zlhdp1jx,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajJkNTQ3MmltejBhMjZ6bGhkcDFqeCIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.Ck-w7q7nAFir0YPdhFvGZhi3mQrcntmDoOZS9kY1O4M""}"
cjwj4ig4q2ukp08606bqu9vpt,cjuaxrtojvx9r0bqpogxr8uns,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fca014d04-1654-7d77-ffab-f2ce18aab557-img_2347.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":457,""y"":32}},{""geometry"":{""x"":693,""y"":572}},{""geometry"":{""x"":820,""y"":384}},{""geometry"":{""x"":50,""y"":363}}],""Ampfer"":[{""geometry"":[{""x"":273,""y"":0},{""x"":273,""y"":82},{""x"":635,""y"":82},{""x"":635,""y"":0}]},{""geometry"":[{""x"":567,""y"":497},{""x"":567,""y"":669},{""x"":827,""y"":669},{""x"":827,""y"":497}]},{""geometry"":[{""x"":725,""y"":256},{""x"":725,""y"":516},{""x"":899,""y"":516},{""x"":899,""y"":256}]},{""geometry"":[{""x"":3,""y"":219},{""x"":3,""y"":511},{""x"":102,""y"":511},{""x"":102,""y"":219}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732589000,1560437420000,95.435,img_2347.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4ig4q2ukp08606bqu9vpt,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajRpZzRxMnVrcDA4NjA2YnF1OXZwdCIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.vuFIs_icp74h4104iHgYHWW0jlNlinx0voRh0uuvGao""}"
cjwj4jjvv2us7086065yk33ey,cjuaxrtojvx9v0bqpd4k74dol,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fd81079ea-6855-6ff0-d029-beec5edd4852-img_2348.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":97,""y"":501}},{""geometry"":{""x"":1326,""y"":951}}],""Ampfer"":[{""geometry"":[{""x"":3,""y"":339},{""x"":3,""y"":658},{""x"":205,""y"":658},{""x"":205,""y"":339}]},{""geometry"":[{""x"":1280,""y"":884},{""x"":1280,""y"":1023},{""x"":1379,""y"":1023},{""x"":1379,""y"":884}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732641000,1560437393000,50.611,img_2348.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4jjvv2us7086065yk33ey,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajRqanZ2MnVzNzA4NjA2NXlrMzNleSIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.6LLvin5x2gLr_Gxr9h0sxXiw7sXTWDqeMRaBAV0ZK8Y""}"
cjwj4le9j368l0836q1uf6zar,cjuaxrtojvx9z0bqpoclqfdld,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fdc75c359-c8a2-8769-44f6-d4b8cbd6c9d9-img_2349.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":760,""y"":638}},{""geometry"":{""x"":402,""y"":270}},{""geometry"":{""x"":146,""y"":144}},{""geometry"":{""x"":66,""y"":542}}],""Ampfer"":[{""geometry"":[{""x"":599,""y"":438},{""x"":599,""y"":834},{""x"":945,""y"":834},{""x"":945,""y"":438}]},{""geometry"":[{""x"":259,""y"":142},{""x"":259,""y"":384},{""x"":536,""y"":384},{""x"":536,""y"":142}]},{""geometry"":[{""x"":56,""y"":49},{""x"":56,""y"":235},{""x"":245,""y"":235},{""x"":245,""y"":49}]},{""geometry"":[{""x"":10,""y"":376},{""x"":10,""y"":726},{""x"":135,""y"":726},{""x"":135,""y"":376}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732727000,1560437377000,84.894,img_2349.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4le9j368l0836q1uf6zar,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajRsZTlqMzY4bDA4MzZxMXVmNnphciIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.j5TrYEmYZs3G1t4kM4qDRHn7_rSapR_EpXuUp1QuLOE""}"
cjwj4lx0l36ci08366ybo61p7,cjuaxrtokvxa30bqpys8ocplt,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F7611460e-2fb9-6a8a-445c-e3c98854cc8f-img_2350.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":626,""y"":624}}],""Ampfer"":[{""geometry"":[{""x"":600,""y"":572},{""x"":600,""y"":670},{""x"":653,""y"":670},{""x"":653,""y"":572}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732751000,1560437356000,23.66,img_2350.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4lx0l36ci08366ybo61p7,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajRseDBsMzZjaTA4MzY2eWJvNjFwNyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.xnh-QvLsp0ZchdFxK7HSxqgxG1ZbdnGkMC4OPuhfoAc""}"
cjwj4m5ck34l80811zxz36foo,cjuaxrtokvxa70bqp1lpclqyy,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fc2193575-2892-e797-8771-7abfa555b341-img_2351.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732762000,1559732762000,10.269,img_2351.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4m5ck34l80811zxz36foo,
cjwj4n62d34ff0a26uah67ba0,cjuaxrtokvxab0bqp49mnrls8,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fd6904117-1356-aef4-c13f-b274618ccecb-img_2352.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732809000,1559732809000,46.681,img_2352.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4n62d34ff0a26uah67ba0,
cjwj4nm6th0g308288xud6ctb,cjuaxrtokvxaf0bqpvvzz963c,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F5dc5d33b-150d-a983-383d-f8ecf3fdba7d-img_2353.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732830000,1559732830000,20.341,img_2353.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4nm6th0g308288xud6ctb,
cjwj4o8a3354o081146dqlqh4,cjuaxrtokvxaj0bqpbsqmwdda,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F126af664-bab2-eac5-e0fd-e19c97fb26a3-img_2354.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732859000,1559732859000,27.972,img_2354.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4o8a3354o081146dqlqh4,
cjwj4ot1w373y0836ruii606d,cjuaxrtokvxan0bqpwtek71f5,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fe04e81e6-361e-7b8f-6907-e67cbd8b790c-img_2355.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732886000,1559732886000,26.096,img_2355.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4ot1w373y0836ruii606d,
cjwj4pczp36ku0800n2u3ctqd,cjuaxrtokvxar0bqp4188k0fr,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fe989b218-5288-d3aa-caaf-b27dd9dd365e-img_2356.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559732912000,1559732912000,25.275,img_2356.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4pczp36ku0800n2u3ctqd,
cjwj4vykbh2me0828rztp29r7,cjuaxrtokvxav0bqpq66l5ehp,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F0d3a1fc7-245c-d6d3-ec55-b0977d64cc86-img_2357.png,"{""Wurzelpunkt"":[{""geometry"":{""x"":912,""y"":375}}],""Ampfer"":[{""geometry"":[{""x"":1024,""y"":485},{""x"":808,""y"":485},{""x"":808,""y"":263},{""x"":1024,""y"":263}]}],""bild_enthaelt_ampfer"":""ja""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559733220000,1560437329000,42.09,img_2357.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4vykbh2me0828rztp29r7,"{""Ampfer"":""https://faas-gateway.labelbox.com/function/mask-exporter?jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJsYWJlbElkIjoiY2p3ajR2eWtiaDJtZTA4MjhyenRwMjlyNyIsImNsYXNzTmFtZSI6IkFtcGZlciIsInVzZXJJZCI6ImNqdWIxYzJyNmd1Y2owODcxcm1xZTdoZjEiLCJpYXQiOjE1NjgyODI2NDgsImV4cCI6MTcyNTk2MjY0OH0.gkfi4ELq8LVMyEflFGVXfo-m2XDnioMGuCfxrI-NC84""}"
cjwj4wa9phrmv0838ktwioyvg,cjuaxrtokvxaz0bqp1835tbji,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2F73ef2bf7-3aef-dbb8-7c11-960a1d0586b1-img_2358.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559733235000,1559733235000,14.47,img_2358.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4wa9phrmv0838ktwioyvg,
cjwj4wo4238ew0800h8vy6ugn,cjuaxrtokvxb30bqpbaxonm40,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fc917451d-f221-8de5-0be8-5b83e00de526-img_2359.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559733253000,1559733253000,17.379,img_2359.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4wo4238ew0800h8vy6ugn,
cjwj4x17v394v083671nf99gz,cjuaxrtolvxb70bqpzrtl87ak,https://storage.googleapis.com/labelbox-193903.appspot.com/cju8mzlk5zpif0755l7603h3w%2Fbc5082fc-ce74-28ae-960f-8f744d4741ae-img_2360.png,"{""bild_enthaelt_ampfer"":""nein""}",thainna.waldburger@agroscope.admin.ch,Ampfer-Labeling Set2,1559733270000,1559733270000,16.483,img_2360.png,,,,,Ampfer Set 2,[],https://image-segmentation-v4.labelbox.com?project=cjub0t57vgc6w0817nrhxnoxv&label=cjwj4x17v394v083671nf99gz,
